HCON_00000010	WBGene00001242
HCON_00097290	WBGene00005740
HCON_00097290	WBGene00005744
HCON_00097290	WBGene00005741
HCON_00097290	WBGene00005730
HCON_00097290	WBGene00005742
HCON_00097290	WBGene00005743
HCON_00097290	WBGene00005736
HCON_00097290	WBGene00005739
HCON_00097360	WBGene00003150
HCON_00097370	WBGene00000134
HCON_00097380	WBGene00000546
HCON_00097380	WBGene00000544
HCON_00097380	WBGene00000545
HCON_00097380	WBGene00000547
HCON_00097390	WBGene00017934
HCON_00097400	WBGene00009542
HCON_00097410	WBGene00009543
HCON_00097430	WBGene00009543
HCON_00097440	WBGene00013534
HCON_00097460	WBGene00010789
HCON_00097460	WBGene00010788
HCON_00097490	WBGene00011422
HCON_00097500	WBGene00008492
HCON_00097500	WBGene00008493
HCON_00097500	WBGene00008494
HCON_00097500	WBGene00008495
HCON_00097500	WBGene00012727
HCON_00097500	WBGene00014057
HCON_00097500	WBGene00008483
HCON_00097510	WBGene00020679
HCON_00097540	WBGene00020679
HCON_00097550	WBGene00008709
HCON_00097560	WBGene00003525
HCON_00097570	WBGene00006663
HCON_00097580	WBGene00013880
HCON_00097590	WBGene00007221
HCON_00097610	WBGene00001562
HCON_00097620	WBGene00007195
HCON_00097630	WBGene00015404
HCON_00097640	WBGene00010713
HCON_00097650	WBGene00000496
HCON_00097660	WBGene00010714
HCON_00097670	WBGene00008745
HCON_00097680	WBGene00006430
HCON_00097690	WBGene00021945
HCON_00097730	WBGene00011454
HCON_00097760	WBGene00016499
HCON_00097820	WBGene00007780
HCON_00097830	WBGene00015702
HCON_00097840	WBGene00016179
HCON_00097840	WBGene00008757
HCON_00097840	WBGene00011484
HCON_00097840	WBGene00010886
HCON_00097840	WBGene00016180
HCON_00097840	WBGene00045207
HCON_00097840	WBGene00014006
HCON_00097840	WBGene00011961
HCON_00097850	WBGene00016179
HCON_00097850	WBGene00008757
HCON_00097850	WBGene00011484
HCON_00097850	WBGene00010886
HCON_00097850	WBGene00016180
HCON_00097850	WBGene00045207
HCON_00097850	WBGene00014006
HCON_00097850	WBGene00011961
HCON_00097860	WBGene00016179
HCON_00097860	WBGene00008757
HCON_00097860	WBGene00011484
HCON_00097860	WBGene00010886
HCON_00097860	WBGene00016180
HCON_00097860	WBGene00045207
HCON_00097860	WBGene00014006
HCON_00097860	WBGene00011961
HCON_00097870	WBGene00016179
HCON_00097870	WBGene00008757
HCON_00097870	WBGene00011484
HCON_00097870	WBGene00010886
HCON_00097870	WBGene00016180
HCON_00097870	WBGene00045207
HCON_00097870	WBGene00014006
HCON_00097870	WBGene00011961
HCON_00097880	WBGene00016179
HCON_00097880	WBGene00008757
HCON_00097880	WBGene00011484
HCON_00097880	WBGene00010886
HCON_00097880	WBGene00016180
HCON_00097880	WBGene00045207
HCON_00097880	WBGene00014006
HCON_00097880	WBGene00011961
HCON_00097900	WBGene00016179
HCON_00097900	WBGene00008757
HCON_00097900	WBGene00011484
HCON_00097900	WBGene00010886
HCON_00097900	WBGene00016180
HCON_00097900	WBGene00045207
HCON_00097900	WBGene00014006
HCON_00097900	WBGene00011961
HCON_00097910	WBGene00016179
HCON_00097910	WBGene00008757
HCON_00097910	WBGene00011484
HCON_00097910	WBGene00010886
HCON_00097910	WBGene00016180
HCON_00097910	WBGene00045207
HCON_00097910	WBGene00014006
HCON_00097910	WBGene00011961
HCON_00097990	WBGene00016179
HCON_00097990	WBGene00008757
HCON_00097990	WBGene00011484
HCON_00097990	WBGene00010886
HCON_00097990	WBGene00016180
HCON_00097990	WBGene00045207
HCON_00097990	WBGene00014006
HCON_00097990	WBGene00011961
HCON_00098050	WBGene00016179
HCON_00098050	WBGene00008757
HCON_00098050	WBGene00011484
HCON_00098050	WBGene00010886
HCON_00098050	WBGene00016180
HCON_00098050	WBGene00045207
HCON_00098050	WBGene00014006
HCON_00098050	WBGene00011961
HCON_00098060	WBGene00016179
HCON_00098060	WBGene00008757
HCON_00098060	WBGene00011484
HCON_00098060	WBGene00010886
HCON_00098060	WBGene00016180
HCON_00098060	WBGene00045207
HCON_00098060	WBGene00014006
HCON_00098060	WBGene00011961
HCON_00098070	WBGene00016179
HCON_00098070	WBGene00008757
HCON_00098070	WBGene00011484
HCON_00098070	WBGene00010886
HCON_00098070	WBGene00016180
HCON_00098070	WBGene00045207
HCON_00098070	WBGene00014006
HCON_00098070	WBGene00011961
HCON_00098080	WBGene00016179
HCON_00098080	WBGene00008757
HCON_00098080	WBGene00011484
HCON_00098080	WBGene00010886
HCON_00098080	WBGene00016180
HCON_00098080	WBGene00045207
HCON_00098080	WBGene00014006
HCON_00098080	WBGene00011961
HCON_00098100	WBGene00007208
HCON_00098100	WBGene00007206
HCON_00098110	WBGene00044303
HCON_00098120	WBGene00016917
HCON_00098130	WBGene00003995
HCON_00098140	WBGene00012996
HCON_00098150	WBGene00011237
HCON_00098160	WBGene00017052
HCON_00098170	WBGene00013804
HCON_00098180	WBGene00013805
HCON_00098210	WBGene00013807
HCON_00098230	WBGene00006698
HCON_00098240	WBGene00000889
HCON_00098250	WBGene00013808
HCON_00098260	WBGene00022159
HCON_00098280	WBGene00003794
HCON_00098290	WBGene00021515
HCON_00098300	WBGene00021514
HCON_00098480	WBGene00021012
HCON_00098490	WBGene00019263
HCON_00098510	WBGene00020284
HCON_00098520	WBGene00010669
HCON_00098530	WBGene00008711
HCON_00098560	WBGene00016846
HCON_00098570	WBGene00012138
HCON_00098580	WBGene00012138
HCON_00098600	WBGene00009184
HCON_00098600	WBGene00009183
HCON_00098680	WBGene00010047
HCON_00098690	WBGene00003606
HCON_00098900	WBGene00003625
HCON_00098980	WBGene00019665
HCON_00098990	WBGene00004427
HCON_00099000	WBGene00019664
HCON_00099040	WBGene00017075
HCON_00099060	WBGene00001696
HCON_00099070	WBGene00017070
HCON_00099090	WBGene00008110
HCON_00099100	WBGene00013224
HCON_00099110	WBGene00007508
HCON_00099110	WBGene00007509
HCON_00099110	WBGene00015509
HCON_00099110	WBGene00007507
HCON_00099120	WBGene00001548
HCON_00099130	WBGene00006310
HCON_00099140	WBGene00020833
HCON_00099150	WBGene00000726
HCON_00099160	WBGene00011826
HCON_00099170	WBGene00007113
HCON_00099180	WBGene00007114
HCON_00099190	WBGene00022099
HCON_00099280	WBGene00003151
HCON_00099290	WBGene00011548
HCON_00099300	WBGene00016769
HCON_00099300	WBGene00012782
HCON_00099330	WBGene00000678
HCON_00099340	WBGene00021366
HCON_00099350	WBGene00021367
HCON_00099360	WBGene00001189
HCON_00099370	WBGene00006930
HCON_00099380	WBGene00008488
HCON_00099390	WBGene00000419
HCON_00099450	WBGene00018237
HCON_00099450	WBGene00017892
HCON_00099460	WBGene00018237
HCON_00099460	WBGene00017892
HCON_00099600	WBGene00017802
HCON_00099600	WBGene00009115
HCON_00099610	WBGene00004061
HCON_00099620	WBGene00249817
HCON_00099630	WBGene00018361
HCON_00099640	WBGene00018357
HCON_00099650	WBGene00004979
HCON_00099660	WBGene00002162
HCON_00099670	WBGene00002162
HCON_00099680	WBGene00018356
HCON_00099690	WBGene00004057
HCON_00099700	WBGene00004056
HCON_00099710	WBGene00004055
HCON_00099720	WBGene00015048
HCON_00099720	WBGene00015047
HCON_00099730	WBGene00015048
HCON_00099730	WBGene00015047
HCON_00099740	WBGene00010349
HCON_00099750	WBGene00010350
HCON_00099760	WBGene00011726
HCON_00099770	WBGene00050885
HCON_00099780	WBGene00022379
HCON_00099790	WBGene00010812
HCON_00099800	WBGene00044003
HCON_00099810	WBGene00006938
HCON_00099810	WBGene00006940
HCON_00099820	WBGene00022789
HCON_00099840	WBGene00016179
HCON_00099840	WBGene00008757
HCON_00099840	WBGene00011484
HCON_00099840	WBGene00010886
HCON_00099840	WBGene00016180
HCON_00099840	WBGene00045207
HCON_00099840	WBGene00014006
HCON_00099840	WBGene00011961
HCON_00099850	WBGene00011684
HCON_00099870	WBGene00017802
HCON_00099870	WBGene00009115
HCON_00099890	WBGene00017802
HCON_00099890	WBGene00009115
HCON_00099900	WBGene00011372
HCON_00099910	WBGene00003736
HCON_00099910	WBGene00003731
HCON_00099920	WBGene00022381
HCON_00099930	WBGene00022380
HCON_00100050	WBGene00022374
HCON_00100060	WBGene00009701
HCON_00100080	WBGene00002992
HCON_00100100	WBGene00000161
HCON_00100110	WBGene00015283
HCON_00100140	WBGene00015283
HCON_00100160	WBGene00008760
HCON_00100170	WBGene00008750
HCON_00100200	WBGene00020701
HCON_00100320	WBGene00000224
HCON_00100330	WBGene00022233
HCON_00100350	WBGene00001621
HCON_00100370	WBGene00008712
HCON_00100380	WBGene00003687
HCON_00100400	WBGene00001240
HCON_00100410	WBGene00007312
HCON_00100420	WBGene00010198
HCON_00100440	WBGene00012433
HCON_00100450	WBGene00016126
HCON_00100560	WBGene00001017
HCON_00100690	WBGene00016397
HCON_00100700	WBGene00000687
HCON_00100710	WBGene00000370
HCON_00100720	WBGene00004035
HCON_00100730	WBGene00004035
HCON_00100740	WBGene00019901
HCON_00100750	WBGene00003550
HCON_00100760	WBGene00003550
HCON_00100770	WBGene00003550
HCON_00100780	WBGene00003550
HCON_00100810	WBGene00000457
HCON_00100820	WBGene00006586
HCON_00100830	WBGene00013244
HCON_00100830	WBGene00004095
HCON_00100840	WBGene00001243
HCON_00100850	WBGene00016276
HCON_00100860	WBGene00004031
HCON_00100870	WBGene00004031
HCON_00100880	WBGene00011743
HCON_00100900	WBGene00007346
HCON_00100950	WBGene00003550
HCON_00100960	WBGene00003550
HCON_00101010	WBGene00015326
HCON_00101020	WBGene00021948
HCON_00101030	WBGene00012868
HCON_00101060	WBGene00016588
HCON_00101080	WBGene00016589
HCON_00101090	WBGene00022610
HCON_00101100	WBGene00021281
HCON_00101150	WBGene00009035
HCON_00101150	WBGene00008546
HCON_00101160	WBGene00010348
HCON_00101180	WBGene00006459
HCON_00101200	WBGene00009159
HCON_00101210	WBGene00008151
HCON_00101220	WBGene00000963
HCON_00101220	WBGene00000964
HCON_00101230	WBGene00006769
HCON_00101250	WBGene00015658
HCON_00101270	WBGene00007007
HCON_00101280	WBGene00010891
HCON_00101300	WBGene00008506
HCON_00101310	WBGene00000109
HCON_00101320	WBGene00008222
HCON_00101330	WBGene00011718
HCON_00101330	WBGene00011719
HCON_00101330	WBGene00011717
HCON_00101350	WBGene00018538
HCON_00101370	WBGene00002274
HCON_00101400	WBGene00004913
HCON_00101410	WBGene00021927
HCON_00101460	WBGene00021920
HCON_00101470	WBGene00021930
HCON_00101480	WBGene00007824
HCON_00101490	WBGene00007825
HCON_00101500	WBGene00000405
HCON_00101520	WBGene00021358
HCON_00101540	WBGene00271606
HCON_00101570	WBGene00004051
HCON_00101570	WBGene00004052
HCON_00101580	WBGene00016879
HCON_00101590	WBGene00003550
HCON_00101610	WBGene00003550
HCON_00101620	WBGene00003550
HCON_00101630	WBGene00003550
HCON_00101640	WBGene00003550
HCON_00101650	WBGene00003550
HCON_00101660	WBGene00009000
HCON_00101670	WBGene00003550
HCON_00101700	WBGene00003550
HCON_00101710	WBGene00003550
HCON_00101720	WBGene00003550
HCON_00101730	WBGene00003550
HCON_00101740	WBGene00003550
HCON_00101750	WBGene00003550
HCON_00101760	WBGene00003550
HCON_00101790	WBGene00195093
HCON_00101800	WBGene00021994
HCON_00101820	WBGene00000288
HCON_00101900	WBGene00007264
HCON_00101910	WBGene00003695
HCON_00101920	WBGene00015551
HCON_00101940	WBGene00015553
HCON_00101950	WBGene00044466
HCON_00101960	WBGene00021655
HCON_00101970	WBGene00006738
HCON_00101980	WBGene00018678
HCON_00101990	WBGene00138717
HCON_00102010	WBGene00006974
HCON_00102030	WBGene00007886
HCON_00102040	WBGene00009218
HCON_00102060	WBGene00004492
HCON_00102070	WBGene00009219
HCON_00102080	WBGene00019896
HCON_00102090	WBGene00019896
HCON_00102100	WBGene00019902
HCON_00102110	WBGene00003550
HCON_00102160	WBGene00005733
HCON_00102160	WBGene00005735
HCON_00102160	WBGene00005732
HCON_00102160	WBGene00005738
HCON_00102160	WBGene00005737
HCON_00102160	WBGene00005728
HCON_00102160	WBGene00005740
HCON_00102160	WBGene00005744
HCON_00102160	WBGene00005741
HCON_00102160	WBGene00005730
HCON_00102160	WBGene00005742
HCON_00102160	WBGene00005743
HCON_00102160	WBGene00005736
HCON_00102160	WBGene00005739
HCON_00102170	WBGene00011338
HCON_00102190	WBGene00011338
HCON_00102200	WBGene00008553
HCON_00102200	WBGene00045067
HCON_00102220	WBGene00007882
HCON_00102270	WBGene00009497
HCON_00102310	WBGene00006766
HCON_00102320	WBGene00007202
HCON_00102330	WBGene00003976
HCON_00102340	WBGene00007207
HCON_00102350	WBGene00007201
HCON_00102360	WBGene00009319
HCON_00102370	WBGene00003893
HCON_00102380	WBGene00022231
HCON_00102400	WBGene00019153
HCON_00102410	WBGene00015555
HCON_00102420	WBGene00000585
HCON_00102440	WBGene00007354
HCON_00102440	WBGene00010265
HCON_00102450	WBGene00009589
HCON_00102460	WBGene00008720
HCON_00102470	WBGene00021400
HCON_00102500	WBGene00010670
HCON_00102510	WBGene00004248
HCON_00102530	WBGene00013531
HCON_00102540	WBGene00013532
HCON_00102550	WBGene00006638
HCON_00102560	WBGene00011776
HCON_00102570	WBGene00003889
HCON_00102600	WBGene00009289
HCON_00102610	WBGene00044620
HCON_00102620	WBGene00003603
HCON_00102630	WBGene00020380
HCON_00102700	WBGene00019019
HCON_00102710	WBGene00014077
HCON_00102720	WBGene00014078
HCON_00102730	WBGene00002335
HCON_00102740	WBGene00014079
HCON_00102750	WBGene00001577
HCON_00102750	WBGene00012128
HCON_00102810	WBGene00001577
HCON_00102810	WBGene00012128
HCON_00102820	WBGene00000996
HCON_00102830	WBGene00016383
HCON_00102840	WBGene00016384
HCON_00102850	WBGene00004363
HCON_00102860	WBGene00015330
HCON_00102870	WBGene00021508
HCON_00102880	WBGene00021506
HCON_00102890	WBGene00001253
HCON_00102900	WBGene00010890
HCON_00102910	WBGene00014083
HCON_00102960	WBGene00020045
HCON_00103060	WBGene00006764
HCON_00103060	WBGene00006585
HCON_00103060	WBGene00006584
HCON_00103180	WBGene00044303
HCON_00103200	WBGene00009679
HCON_00103210	WBGene00022240
HCON_00103220	WBGene00013331
HCON_00103280	WBGene00016378
HCON_00103290	WBGene00004703
HCON_00103300	WBGene00012337
HCON_00103350	WBGene00000217
HCON_00103360	WBGene00018256
HCON_00103380	WBGene00235287
HCON_00103410	WBGene00009133
HCON_00103460	WBGene00007779
HCON_00103470	WBGene00004315
HCON_00103480	WBGene00001444
HCON_00103490	WBGene00000906
HCON_00103510	WBGene00000906
HCON_00103530	WBGene00000906
HCON_00103560	WBGene00000906
HCON_00103710	WBGene00008564
HCON_00103710	WBGene00008566
HCON_00103710	WBGene00008567
HCON_00103710	WBGene00008565
HCON_00103720	WBGene00008564
HCON_00103720	WBGene00008566
HCON_00103720	WBGene00008567
HCON_00103720	WBGene00008565
HCON_00103730	WBGene00008564
HCON_00103730	WBGene00008566
HCON_00103730	WBGene00008567
HCON_00103730	WBGene00008565
HCON_00103740	WBGene00006693
HCON_00103800	WBGene00011859
HCON_00103810	WBGene00019246
HCON_00103820	WBGene00016871
HCON_00103830	WBGene00018184
HCON_00103840	WBGene00003555
HCON_00103850	WBGene00018187
HCON_00103860	WBGene00013539
HCON_00103860	WBGene00011594
HCON_00103860	WBGene00010998
HCON_00103860	WBGene00010996
HCON_00103860	WBGene00010521
HCON_00103870	WBGene00016636
HCON_00103880	WBGene00021921
HCON_00103890	WBGene00019873
HCON_00103910	WBGene00005013
HCON_00103910	WBGene00017920
HCON_00103930	WBGene00020235
HCON_00103960	WBGene00015216
HCON_00103960	WBGene00017644
HCON_00103970	WBGene00006745
HCON_00103980	WBGene00001411
HCON_00103990	WBGene00007826
HCON_00104000	WBGene00013223
HCON_00104030	WBGene00020689
HCON_00104060	WBGene00020682
HCON_00104070	WBGene00020683
HCON_00104090	WBGene00004458
HCON_00104110	WBGene00020929
HCON_00104130	WBGene00015554
HCON_00104140	WBGene00006405
HCON_00104180	WBGene00004995
HCON_00104190	WBGene00010182
HCON_00104190	WBGene00010282
HCON_00104250	WBGene00009628
HCON_00104270	WBGene00001795
HCON_00104380	WBGene00013323
HCON_00104390	WBGene00013326
HCON_00104430	WBGene00019719
HCON_00104480	WBGene00011417
HCON_00104480	WBGene00011416
HCON_00104480	WBGene00011419
HCON_00104480	WBGene00011420
HCON_00104480	WBGene00235310
HCON_00104500	WBGene00008996
HCON_00104510	WBGene00008996
HCON_00104520	WBGene00008996
HCON_00104530	WBGene00017642
HCON_00104540	WBGene00010386
HCON_00104550	WBGene00010385
HCON_00104570	WBGene00009941
HCON_00104570	WBGene00007613
HCON_00104580	WBGene00015328
HCON_00104590	WBGene00006428
HCON_00104610	WBGene00008642
HCON_00104620	WBGene00010437
HCON_00104630	WBGene00003037
HCON_00104640	WBGene00004424
HCON_00104650	WBGene00000911
HCON_00104670	WBGene00013336
HCON_00104680	WBGene00000481
HCON_00104690	WBGene00006756
HCON_00104700	WBGene00022608
HCON_00104710	WBGene00022609
HCON_00104730	WBGene00016145
HCON_00104740	WBGene00008948
HCON_00104750	WBGene00006733
HCON_00104760	WBGene00012132
HCON_00104770	WBGene00004048
HCON_00104790	WBGene00002243
HCON_00104820	WBGene00001403
HCON_00104840	WBGene00022771
HCON_00104850	WBGene00021926
HCON_00104860	WBGene00021923
HCON_00104870	WBGene00021925
HCON_00104880	WBGene00000121
HCON_00104880	WBGene00000122
HCON_00104880	WBGene00000120
HCON_00104890	WBGene00010892
HCON_00104900	WBGene00003010
HCON_00104910	WBGene00021507
HCON_00104930	WBGene00020994
HCON_00105000	WBGene00016610
HCON_00105090	WBGene00004430
HCON_00105100	WBGene00004758
HCON_00105110	WBGene00001635
HCON_00105120	WBGene00016580
HCON_00105130	WBGene00004448
HCON_00105140	WBGene00016582
HCON_00105150	WBGene00016583
HCON_00105170	WBGene00007105
HCON_00105180	WBGene00014096
HCON_00105190	WBGene00006566
HCON_00105200	WBGene00014095
HCON_00105210	WBGene00014094
HCON_00105220	WBGene00004156
HCON_00105230	WBGene00001394
HCON_00105260	WBGene00012382
HCON_00105300	WBGene00019231
HCON_00105310	WBGene00023500
HCON_00105330	WBGene00013385
HCON_00105340	WBGene00013456
HCON_00105350	WBGene00013457
HCON_00105370	WBGene00022134
HCON_00105390	WBGene00020208
HCON_00105400	WBGene00004091
HCON_00105410	WBGene00011773
HCON_00105420	WBGene00011774
HCON_00105430	WBGene00011774
HCON_00105440	WBGene00011775
HCON_00105450	WBGene00303009
HCON_00105460	WBGene00003066
HCON_00105480	WBGene00013882
HCON_00105500	WBGene00003938
HCON_00105500	WBGene00001204
HCON_00105510	WBGene00001001
HCON_00105520	WBGene00015092
HCON_00105530	WBGene00302968
HCON_00105540	WBGene00013376
HCON_00105550	WBGene00003142
HCON_00105560	WBGene00018072
HCON_00105580	WBGene00013378
HCON_00105590	WBGene00004278
HCON_00105600	WBGene00044745
HCON_00105610	WBGene00004410
HCON_00105620	WBGene00000093
HCON_00105720	WBGene00005648
HCON_00105720	WBGene00005642
HCON_00105720	WBGene00005643
HCON_00105720	WBGene00005649
HCON_00105720	WBGene00005644
HCON_00105720	WBGene00005647
HCON_00105780	WBGene00005648
HCON_00105780	WBGene00005642
HCON_00105780	WBGene00005643
HCON_00105780	WBGene00005649
HCON_00105780	WBGene00005644
HCON_00105780	WBGene00005647
HCON_00105790	WBGene00005648
HCON_00105790	WBGene00005642
HCON_00105790	WBGene00005643
HCON_00105790	WBGene00005649
HCON_00105790	WBGene00005644
HCON_00105790	WBGene00005647
HCON_00105810	WBGene00005648
HCON_00105810	WBGene00005642
HCON_00105810	WBGene00005643
HCON_00105810	WBGene00005649
HCON_00105810	WBGene00005644
HCON_00105810	WBGene00005647
HCON_00105820	WBGene00005648
HCON_00105820	WBGene00005642
HCON_00105820	WBGene00005643
HCON_00105820	WBGene00005649
HCON_00105820	WBGene00005644
HCON_00105820	WBGene00005647
HCON_00105890	WBGene00011727
HCON_00105940	WBGene00011727
HCON_00106200	WBGene00001032
HCON_00106210	WBGene00016703
HCON_00106250	WBGene00004471
HCON_00106260	WBGene00000875
HCON_00106270	WBGene00022007
HCON_00106270	WBGene00010380
HCON_00106270	WBGene00022006
HCON_00106270	WBGene00017387
HCON_00106270	WBGene00010383
HCON_00106280	WBGene00019205
HCON_00106330	WBGene00007197
HCON_00106370	WBGene00001163
HCON_00106380	WBGene00010789
HCON_00106380	WBGene00010788
HCON_00106400	WBGene00016375
HCON_00106410	WBGene00016376
HCON_00106420	WBGene00044325
HCON_00106430	WBGene00044326
HCON_00106440	WBGene00013041
HCON_00106460	WBGene00001099
HCON_00106490	WBGene00021897
HCON_00106500	WBGene00008986
HCON_00106500	WBGene00022809
HCON_00106500	WBGene00016274
HCON_00106500	WBGene00008985
HCON_00106510	WBGene00011722
HCON_00106520	WBGene00002001
HCON_00106530	WBGene00016946
HCON_00106530	WBGene00020381
HCON_00106550	WBGene00012867
HCON_00106560	WBGene00019778
HCON_00106570	WBGene00003772
HCON_00106580	WBGene00012330
HCON_00106590	WBGene00015530
HCON_00106590	WBGene00016839
HCON_00106590	WBGene00016605
HCON_00106600	WBGene00303023
HCON_00106610	WBGene00010638
HCON_00106620	WBGene00003787
HCON_00106660	WBGene00019536
HCON_00106670	WBGene00019537
HCON_00106680	WBGene00003947
HCON_00106690	WBGene00019538
HCON_00106700	WBGene00022306
HCON_00106710	WBGene00006415
HCON_00106720	WBGene00004992
HCON_00106730	WBGene00011156
